,Year of car manufacture,Width,Color,kilometer driven,Transmission type,price,Body type,Length,Brand Name,Fuel type,city,Seats,Car model,Number of previous owners,Insurance Validity_value,Engine Displacement_value(cc)
7410,2016,1579mm,Others,30000,Manual,250000.0,Hatchback,3679mm,Renault,Petrol,Kolkata,5.0,Renault KWID,2,Third Party insurance,999
7411,2022,1811,Others,10000,Manual,821000.0000000001,SUV,3993,Tata,Petrol,Kolkata,5.0,Tata Nexon,2,Third Party insurance,1199
7412,2013,1660mm,Others,20000,Manual,300000.0,Hatchback,3765mm,Hyundai,Diesel,Kolkata,5.0,Hyundai Grand i10,1,Third Party insurance,1120
7413,2021,1775mm,Others,10000,Manual,950000.0,MUV,4445mm,Maruti,Petrol,Kolkata,6.0,Maruti XL6,2,Third Party insurance,1462
7414,2015,1890mm,Others,80000,Manual,700000.0,SUV,4585mm,Mahindra,Diesel,Kolkata,7.0,Mahindra XUV500,2,Third Party insurance,1997
7415,2014,1660mm,Others,70000,Manual,280000.0,Sedan,3995mm,Hyundai,Diesel,Kolkata,5.0,Hyundai Xcent,2,Third Party insurance,1120
7416,2020,1735mm,Blue,6347,Manual,663000.0,Hatchback,3840mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Comprehensive,1197
7417,2019,1690mm,White,19437,Automatic,559000.0,Hatchback,3700mm,Maruti,Petrol,Kolkata,5.0,Maruti Ignis,2,Comprehensive,1197
7418,2019,1735mm,White,61262,Manual,500000.0,Hatchback,3840mm,Maruti,Diesel,Kolkata,5.0,Maruti Swift,1,Third Party insurance,1248
7419,2021,1811,Blue,6059,Manual,934000.0,SUV,3993,Tata,Petrol,Kolkata,5.0,Tata Nexon,1,Comprehensive,1199
7420,2022,1755,Black,9134,Manual,914000.0,Hatchback,3990mm,Tata,Diesel,Kolkata,5.0,Tata Altroz,1,Comprehensive,1497
7421,2022,1745mm,Grey,23092,Manual,840000.0,Hatchback,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Baleno,1,Comprehensive,1197
7422,2020,1755,Red,33937,Manual,684000.0,Hatchback,3990mm,Tata,Diesel,Kolkata,5.0,Tata Altroz,1,Comprehensive,1497
7423,2015,1730mm,White,20000,Manual,524000.0,Sedan,4490mm,Maruti,Petrol,Kolkata,5.0,Maruti Ciaz,1,Third Party insurance,1373
7424,2017,1695mm,Grey,49134,Manual,442000.0,Hatchback,3884mm,Toyota,Petrol,Kolkata,5.0,Toyota Etios Liva,1,Comprehensive,1197
7425,2010,1680mm,Blue,71900,Manual,192000.0,Hatchback,3715mm,Maruti,Petrol,Kolkata,5.0,Maruti Ritz,2,Comprehensive,1197
7426,2020,1620 mm,Others,20000,Manual,580000.0,Hatchback,3655 mm,Maruti,Petrol,Kolkata,5.0,Maruti Wagon R,1,Third Party insurance,998
7427,2019,2102mm,Black,20000,Automatic,3800000.0,Sedan,4907mm,BMW,Diesel,Kolkata,5.0,BMW 5 Series,1,Third Party insurance,1995
7428,2021,1695mm,Others,10000,Automatic,828999.9999999999,Sedan,3995mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,1,Third Party insurance,1199
7429,2017,1860mm,Maroon,22336,Automatic,2649000.0,SUV,4892mm,Ford,Diesel,Kolkata,7.0,Ford Endeavour,1,Comprehensive,3198
7430,2016,1821mm,Others,30000,Automatic,1950000.0,SUV,4439mm,BMW,Diesel,Kolkata,5.0,BMW X1,1,Third Party insurance,1995
7431,2019,1734mm,Blue,10000,Manual,600000.0,Hatchback,3985mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i20,2,Third Party insurance,1197
7432,2019,1695mm,White,48384,Manual,775000.0,Sedan,4440mm,Honda,Petrol,Kolkata,5.0,Honda City,1,Comprehensive,1497
7433,2019,1835mm,White,32000,Automatic,1365000.0,SUV,4655mm,MG,Petrol,Kolkata,5.0,MG Hector,1,Third Party insurance,1451
7434,2020,1699mm,Others,20000,Manual,850000.0,Sedan,4413mm,Skoda,Petrol,Kolkata,5.0,Skoda Rapid,1,Third Party insurance,1598
7435,2015,1695mm,White,56023,Manual,434999.99999999994,Sedan,4369mm,Toyota,Petrol,Kolkata,5.0,Toyota Etios,1,Comprehensive,1496
7436,2019,1800mm,Black,60840,Manual,956000.0,Sedan,4570mm,Hyundai,Diesel,Kolkata,5.0,Hyundai Elantra,2,Comprehensive,1582
7437,2017,1665mm,Blue,18984,Automatic,430999.99999999994,Hatchback,3825mm,Nissan,Petrol,Kolkata,5.0,Nissan Micra,1,Comprehensive,1198
7438,2014,1695mm,Others,50000,Manual,575000.0,MUV,4265mm,Maruti,Petrol,Kolkata,7.0,Maruti Ertiga,1,Third Party insurance,1373
7439,2017,1706mm,Silver,115173,Manual,432000.0,Sedan,3995mm,Tata,Diesel,Kolkata,5.0,Tata Zest,1,Comprehensive,1248
7440,2014,1475mm,Red,26251,Manual,254999.99999999997,Hatchback,3620mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto K10,1,Third Party insurance,998
7441,2015,1804mm,Silver,35700,Automatic,1675000.0,SUV,4417mm,Mercedes-Benz,Diesel,Kolkata,5.0,Mercedes-Benz GLA Class,2,Third Party insurance,2143
7442,2021,1520,Silver,6230,Automatic,479000.0,Hatchback,3565,Maruti,Petrol,Kolkata,5.0,Maruti S-Presso,2,Comprehensive,998
7443,2020,1811,Others,30000,Manual,763000.0,SUV,3993,Tata,Petrol,Kolkata,5.0,Tata Nexon,1,Third Party insurance,1199
7444,2022,1695,Grey,25228,Automatic,846000.0000000001,Sedan,3995mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,1,Third Party insurance,1199
7445,2019,1780mm,Black,46717,Manual,999000.0,SUV,4270mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Creta,1,Comprehensive,1591
7446,2013,1595mm,Others,20000,Manual,280000.0,Hatchback,3585mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i10,1,Third Party insurance,1197
7447,2018,1735 mm,Others,120000,Automatic,775000.0,MUV,4395 mm,Maruti,Petrol,Kolkata,7.0,Maruti Ertiga,1,Third Party insurance,1462
7448,2014,1699mm,Golden,65000,Manual,350000.0,Sedan,4386mm,Skoda,Diesel,Kolkata,5.0,Skoda Rapid,1,Third Party,1598
7449,2018,1695mm,Brown,91000,Manual,445000.0,Sedan,3995mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,1,Comprehensive,1199
7450,2017,1760mm,White,45000,Manual,500000.0,Hatchback,3995mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i20 Active,1,Third Party,1197
7451,2016,1939mm,Others,30000,Automatic,21000000.0,Coupe,4546mm,Mercedes-Benz,Petrol,Kolkata,2.0,Mercedes-Benz AMG GT,1,Third Party insurance,3982
7452,2019,1730 mm,Others,30000,Manual,825000.0,Sedan,4490 mm,Maruti,Petrol,Kolkata,5.0,Maruti Ciaz,1,Third Party insurance,1462
7453,2017,1745mm,Others,60000,Manual,509999.99999999994,Hatchback,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Baleno,1,Third Party insurance,1197
7454,2014,1695mm,Silver,56000,Manual,325000.0,Sedan,4265mm,Toyota,Petrol,Kolkata,5.0,Toyota Etios,1,Third Party,1496
7455,2016,1700mm,Grey,54419,Manual,500000.0,Sedan,4375mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Verna,1,Third Party insurance,1591
7456,2020,1739,Blue,22746,Automatic,640000.0,MUV,3991mm,Renault,Petrol,Kolkata,7.0,Renault Triber,1,Comprehensive,999
7457,2020,1515,Grey,5385,Manual,334000.0,Hatchback,3445,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Third Party insurance,796
7458,2014,2086mm,Red,40375,Automatic,1250000.0,Sedan,4915mm,Audi,Diesel,Kolkata,5.0,Audi A6,1,Comprehensive,1968
7459,2020,1775,Red,10837,Automatic,774000.0,Hatchback,3995,Hyundai,Petrol,Kolkata,5.0,Hyundai i20,1,Comprehensive,998
7460,2020,1515,Red,4521,Manual,326000.0,Hatchback,3445,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7461,2019,1811 mm,Blue,25990,Automatic,2400000.0,Sedan,4824mm,BMW,Diesel,Kolkata,5.0,BMW 3 Series,2,Comprehensive,1995
7462,2021,1735,Red,6805,Manual,634000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,1,Comprehensive,1197
7463,2011,1770mm,Golden,47000,Automatic,825000.0,Sedan,4591mm,Mercedes-Benz,Diesel,Kolkata,5.0,Mercedes-Benz C-Class,1,Third Party insurance,2143
7464,2021,1520,Orange,23733,Automatic,458000.0,Hatchback,3565,Maruti,Petrol,Kolkata,5.0,Maruti S-Presso,1,Comprehensive,998
7465,2021,1520,Red,9473,Manual,413999.99999999994,Hatchback,3565,Maruti,Petrol,Kolkata,5.0,Maruti S-Presso,1,Comprehensive,998
7466,2013,1822mm,Brown,150000,Manual,310000.0,SUV,4315mm,Renault,Diesel,Kolkata,5.0,Renault Duster,1,Third Party insurance,1461
7467,2015,1660mm,Others,70000,Automatic,450000.0,Sedan,3995mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Xcent,2,Third Party insurance,1197
7468,2019,1902 mm,White,38200,Automatic,4495000.0,SUV,4688mm,Volvo,Diesel,Kolkata,5.0,Volvo XC60,2,Third Party insurance,1969
7469,2020,1960,Silver,76187,Automatic,2025000.0,SUV,4850,Mahindra,Diesel,Kolkata,7.0,Mahindra Alturas G4,1,Comprehensive,2157
7470,2016,2089mm,Others,40000,Automatic,2460000.0,SUV,4657mm,BMW,Diesel,Kolkata,5.0,BMW X3,1,Third Party insurance,2993
7471,2008,1845mm,Golden,89398,Automatic,500000.0,Sedan,4950mm,Honda,Petrol,Kolkata,5.0,Honda New Accord,3,Comprehensive,2354
7472,2018,1729mm,Others,50000,Manual,900000.0,Sedan,4440mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Verna,1,Third Party insurance,1591
7473,2014,1825mm,White,70000,Automatic,1200000.0,Sedan,4825mm,Toyota,Petrol,Kolkata,5.0,Toyota Camry,3,Third Party insurance,2494
7474,2017,1835mm,Silver,37000,Manual,400000.0,SUV,3995mm,Mahindra,Diesel,Kolkata,7.0,Mahindra TUV 300,1,Third Party insurance,1493
7475,2011,1680mm,Green,42000,Manual,149000.0,Hatchback,3795mm,Ford,Petrol,Kolkata,5.0,Ford Figo,2,Comprehensive,1196
7476,2016,1515mm,Red,19392,Automatic,324000.0,Hatchback,3545mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto K10,1,Comprehensive,998
7477,2021,1515mm,Blue,9522,Manual,356000.0,Hatchback,3445mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7478,2014,1680mm,Grey,28880,Manual,295000.0,Sedan,3990mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,1,Comprehensive,1198
7479,2016,1595mm,Red,19003,Manual,229999.99999999997,Hatchback,3640mm,Chevrolet,Petrol,Kolkata,5.0,Chevrolet Beat,1,Comprehensive,1199
7480,2016,1490mm,Blue,28329,Manual,268000.0,Hatchback,3395mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7481,2022,1775mm,Red,9326,Manual,690000.0,Hatchback,3995mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i20,1,Third Party insurance,1197
7482,2020,1735mm,Grey,47584,Manual,549000.0,Hatchback,3840mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Comprehensive,1197
7483,2022,1800mm,White,10000,Manual,1600000.0,SUV,4315mm,Kia,Petrol,Kolkata,5.0,Kia Seltos,2,Third Party insurance,1353
7484,2019,1660mm,Blue,24021,Manual,487000.0,Hatchback,3765mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Grand i10,1,Comprehensive,1197
7485,2019,1515mm,Silver,44094,Manual,302000.0,Hatchback,3545mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto K10,2,Comprehensive,998
7486,2020,1818mm,Black,45107,Automatic,1750000.0,SUV,4395mm,Jeep,Diesel,Kolkata,5.0,Jeep Compass,1,Comprehensive,1956
7487,2015,1695mm,Grey,9470,Automatic,425000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,1,Comprehensive,1197
7488,2007,1765mm,Black,125000,Manual,284000.0,MUV,4585mm,Toyota,Diesel,Kolkata,8.0,Toyota Innova,1,Comprehensive,2494
7489,2021,1520,Orange,7000,Manual,430000.0,Hatchback,3565,Maruti,Petrol,Kolkata,5.0,Maruti S-Presso,1,Comprehensive,998
7490,2018,1745mm,Red,73000,Manual,445000.0,Hatchback,3995mm,Maruti,Diesel,Kolkata,5.0,Maruti Baleno,1,Comprehensive,1248
7491,2022,1790,Silver,11000,Manual,1199000.0,SUV,3995,Maruti,Petrol,Kolkata,5.0,Maruti Brezza,1,Comprehensive,1462
7492,2010,1595mm,Others,30000,Manual,170000.0,Hatchback,3585mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i10,1,Third Party insurance,1197
7493,2013,2000mm,Grey,35500,Manual,350000.0,SUV,4331mm,Nissan,Diesel,Kolkata,5.0,Nissan Terrano,1,Comprehensive,1461
7494,2019,1735mm,Others,10000,Automatic,525000.0,Hatchback,3840mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Third Party insurance,1197
7495,2017,1660mm,White,43000,Manual,385000.0,Hatchback,3765mm,Hyundai,Diesel,Kolkata,5.0,Hyundai Grand i10,2,Comprehensive,1186
7496,2021,1620 mm,Silver,34144,Manual,498000.00000000006,Hatchback,3655 mm,Maruti,Cng,Kolkata,5.0,Maruti Wagon R,1,Comprehensive,998
7497,2021,1680,Blue,6669,Manual,625000.0,Hatchback,3805mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Grand i10 Nios,1,Third Party insurance,1197
7498,2019,1660mm,Orange,22618,Manual,494000.00000000006,Hatchback,3765mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Grand i10,1,Third Party insurance,1197
7499,2019,1620 mm,Blue,27042,Manual,462000.0,Hatchback,3655 mm,Maruti,Cng,Kolkata,5.0,Maruti Wagon R,1,Comprehensive,998
7500,2016,1780mm,Black,38224,Manual,710000.0,SUV,4270mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Creta,1,Comprehensive,1591
7501,2018,1695mm,Silver,23379,Automatic,889000.0,Sedan,4440mm,Honda,Petrol,Kolkata,5.0,Honda City,1,Comprehensive,1497
7502,2018,2032mm,Silver,47000,Automatic,2099000.0,Sedan,4630mm,Mercedes-Benz,Diesel,Kolkata,5.0,Mercedes-Benz CLA,1,Comprehensive,2143
7503,2019,1515,Red,21388,Manual,304000.0,Hatchback,3445,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7504,2015,1475mm,Silver,23005,Manual,308000.0,Hatchback,3595mm,Maruti,Petrol,Kolkata,5.0,Maruti Wagon R,1,Comprehensive,998
7505,2021,1800mm,Black,7308,Automatic,1550000.0,Sedan,4620mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Elantra,1,Comprehensive,1999
7506,2008,1817mm,Green,90000,Automatic,500000.0,Sedan,4531mm,BMW,Diesel,Kolkata,5.0,BMW 3 Series,1,Third Party insurance,1995
7507,2013,1595mm,Others,60000,Manual,150000.0,Hatchback,3640mm,Chevrolet,Petrol,Kolkata,5.0,Chevrolet Beat,1,Third Party insurance,1199
7508,2016,1682mm,Orange,60000,Manual,395000.0,Hatchback,3971mm,Volkswagen,Petrol,Kolkata,5.0,Volkswagen Polo,1,Third Party insurance,1199
7509,2020,1800mm,Black,36674,Automatic,1400000.0,SUV,4315mm,Kia,Petrol,Kolkata,5.0,Kia Seltos,1,Comprehensive,1353
7510,2019,1620 mm,Others,20000,Automatic,450000.0,Hatchback,3655 mm,Maruti,Petrol,Kolkata,5.0,Maruti Wagon R,1,Third Party insurance,998
7511,2018,1695mm,Grey,17153,Manual,495000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,1,Comprehensive,1197
7512,2018,1890mm,White,39000,Manual,1078000.0,SUV,4585mm,Mahindra,Diesel,Kolkata,7.0,Mahindra XUV500,1,Comprehensive,2179
7513,2020,1620 mm,Orange,32165,Manual,459999.99999999994,Hatchback,3655 mm,Maruti,Petrol,Kolkata,5.0,Maruti Wagon R,1,Comprehensive,998
7514,2018,1699mm,Grey,27447,Manual,560000.0,Sedan,4413mm,Skoda,Petrol,Kolkata,5.0,Skoda Rapid,1,Third Party insurance,1598
7515,2015,1490mm,Red,26305,Manual,259000.0,Hatchback,3395mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7516,2008,1475mm,Others,20000,Manual,130000.0,Hatchback,3495mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto,1,Third Party insurance,796
7517,2018,1560mm,Grey,17024,Manual,272000.0,Hatchback,3429mm,Datsun,Petrol,Kolkata,5.0,Datsun RediGO,2,Comprehensive,799
7518,2020,1748mm,Red,9243,Automatic,982000.0,Sedan,4549mm,Honda,Petrol,Kolkata,5.0,Honda City,1,Third Party insurance,1498
7519,2017,1699mm,Silver,100000,Manual,425000.0,Sedan,4413mm,Skoda,Petrol,Kolkata,5.0,Skoda Rapid,1,Comprehensive,1598
7520,2017,1635mm,Blue,19280,Manual,297000.0,Hatchback,3785mm,Datsun,Petrol,Kolkata,5.0,Datsun GO,1,Comprehensive,1198
7521,2019,1770 mm,Others,10000,Manual,750000.0,SUV,3995 mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Venue,1,Third Party insurance,998
7522,2021,1735,Grey,9646,Manual,658000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,1,Comprehensive,1197
7523,2020,1785,Blue,11344,Manual,750000.0,SUV,4300,Maruti,Petrol,Kolkata,5.0,Maruti SX4 S Cross,1,Third Party insurance,1462
7524,2021,1811mm,Black,17899,Automatic,4600000.0,Sedan,4824mm,BMW,Petrol,Kolkata,5.0,BMW 3 Series,1,Comprehensive,1998
7525,2021,1579mm,Outback Bronze,6000,Manual,449000.0,Hatchback,3731mm,Renault,Petrol,Kolkata,5.0,Renault KWID,0,Comprehensive,999
7526,2010,1595mm,Black,80000,Manual,150000.0,Hatchback,3640mm,Chevrolet,Petrol,Kolkata,5.0,Chevrolet Beat,1,Third Party insurance,1199
7527,2006,1665mm,Others,50000,Manual,99703.0,Hatchback,3690mm,Tata,Diesel,Kolkata,5.0,Tata Indica,1,Third Party insurance,1396
7528,2014,1734mm,Grey,35000,Manual,450000.0,Hatchback,3985mm,Hyundai,Diesel,Kolkata,5.0,Hyundai i20,2,Third Party,1396
7529,2015,1695mm,Golden,31244,Manual,565000.0,MUV,4296mm,Maruti,Petrol,Kolkata,7.0,Maruti Ertiga,2,Third Party insurance,1373
7530,2017,1660mm,Grey,40000,Manual,409999.99999999994,Hatchback,3765mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Grand i10,1,Third Party insurance,1197
7531,2012,1595mm,Green,30000,Manual,170000.0,Hatchback,3640mm,Chevrolet,Petrol,Kolkata,5.0,Chevrolet Beat,2,Third Party insurance,1199
7532,2012,1620mm,White,60000,Manual,178000.0,Sedan,3988mm,Tata,Diesel,Kolkata,5.0,Tata Indigo,1,Third Party insurance,1396
7533,2010,1846mm,Silver,70000,Automatic,894999.9999999999,Sedan,4841mm,BMW,Diesel,Kolkata,5.0,BMW 5 Series,1,Comprehensive,2993
7534,2015,1550mm,Silver,65440,Manual,239000.0,Hatchback,3495mm,Hyundai,Petrol,Kolkata,5.0,Hyundai EON,1,Comprehensive,814
7535,2021,1755,Blue,35884,Manual,652000.0,Hatchback,3990mm,Tata,Petrol,Kolkata,5.0,Tata Altroz,1,Comprehensive,1199
7536,2015,1776mm,Golden,77500,Manual,550000.0,Sedan,4620mm,Toyota,Petrol,Kolkata,5.0,Toyota Corolla Altis,1,Third Party insurance,1798
7537,2015,1776mm,Golden,59729,Manual,599000.0,Sedan,4620mm,Toyota,Petrol,Kolkata,5.0,Toyota Corolla Altis,1,Comprehensive,1798
7538,2014,1490mm,Blue,64854,Manual,199000.0,Hatchback,3395mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7539,2018,1735mm,Golden,29836,Manual,575000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,2,Comprehensive,1197
7540,2017,1695mm,Grey,74094,Manual,445000.0,Sedan,3995mm,Ford,Diesel,Kolkata,5.0,Ford Aspire,1,Comprehensive,1498
7541,2021,1735,Blue,11590,Manual,620000.0,Hatchback,3845mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Comprehensive,1197
7542,2021,1694,Brown,9461,Manual,706000.0,Hatchback,3989mm,Honda,Petrol,Kolkata,5.0,Honda Jazz,1,Comprehensive,1199
7543,2014,1695mm,Silver,59006,Manual,363000.0,Sedan,4425mm,Renault,Diesel,Kolkata,5.0,Renault Scala,3,Comprehensive,1461
7544,2022,1830,Others,10000,Manual,2400000.0,MUV,4735,Toyota,Diesel,Kolkata,7.0,Toyota Innova Crysta,1,Third Party insurance,2393
7545,2017,1695mm,Others,150000,Manual,492000.0,Sedan,3995mm,Maruti,Diesel,Kolkata,5.0,Maruti Swift Dzire,2,Third Party insurance,1248
7546,2016,1680mm,Gray,40000,Manual,360000.0,Sedan,3990mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,3,Third Party insurance,1198
7547,2009,1690mm,Others,80000,Manual,280000.0,Sedan,4160mm,Maruti,Diesel,Kolkata,5.0,Maruti Swift Dzire,2,Third Party insurance,1248
7548,2016,1840mm,Others,90000,Automatic,1639999.9999999998,SUV,4705mm,Toyota,Diesel,Kolkata,7.0,Toyota Fortuner,1,Third Party insurance,2982
7549,2012,2195mm,Black,80000,Automatic,950000.0,SUV,4500mm,Land Rover,Diesel,Kolkata,5.0,Land Rover Freelander 2,2,Third Party insurance,2179
7550,2014,1840mm,White,73000,Manual,1299000.0,SUV,4705mm,Toyota,Diesel,Kolkata,7.0,Toyota Fortuner,2,Comprehensive,2982
7551,2010,1475mm,Others,150000,Manual,250000.0,Hatchback,3595mm,Maruti,Petrol,Kolkata,5.0,Maruti Wagon R,1,Third Party insurance,998
7552,2018,1860mm,Black,33600,Automatic,3950000.0,Sedan,5063mm,Mercedes-Benz,Diesel,Kolkata,5.0,Mercedes-Benz E-Class,1,Third Party insurance,2987
7553,2011,1695mm,Others,60000,Manual,250000.0,Hatchback,3884mm,Toyota,Diesel,Kolkata,5.0,Toyota Etios Liva,3,Third Party insurance,1364
7554,2016,1694mm,Others,82286,Manual,373000.0,Hatchback,3955mm,Honda,Petrol,Kolkata,5.0,Honda Jazz,1,Third Party,1199
7555,2010,1820mm,White,59880,Manual,415000.00000000006,SUV,4545mm,Honda,Petrol,Kolkata,5.0,Honda CR-V,2,Third Party,1997
7556,2021,1830,White,29841,Manual,2200000.0,MUV,4735,Toyota,Diesel,Kolkata,8.0,Toyota Innova Crysta,1,Comprehensive,2393
7557,2022,1655,Grey,10518,Manual,517000.0,Hatchback,3695mm,Maruti,Petrol,Kolkata,5.0,Maruti Celerio,1,Comprehensive,998
7558,2020,1600mm,Grey,6204,Manual,455999.99999999994,Hatchback,3695mm,Maruti,Petrol,Kolkata,5.0,Maruti Celerio,1,Comprehensive,998
7559,2020,1866mm,Blue,20000,Manual,1250000.0,MUV,4585mm,Mahindra,Diesel,Kolkata,8.0,Mahindra Marazzo,1,Third Party insurance,1497
7560,2013,1710mm,Brown,23696,Manual,311000.0,Hatchback,3995mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i20,1,Third Party,1197
7561,2016,1760mm,White,112000,Manual,950000.0,MUV,4585mm,Toyota,Diesel,Kolkata,8.0,Toyota Innova,1,Third Party insurance,2494
7562,2020,1515,Blue,7569,Manual,305000.0,Hatchback,3445,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7563,2019,1735mm,Blue,18800,Automatic,583000.0,Hatchback,3840mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Comprehensive,1197
7564,2018,1579mm,Red,32147,Automatic,250000.0,Hatchback,3679mm,Renault,Petrol,Kolkata,5.0,Renault KWID,1,Third Party insurance,999
7565,2016,1765mm,White,27000,Manual,430000.0,SUV,3998mm,Ford,Petrol,Kolkata,5.0,Ford Ecosport,1,Comprehensive,1497
7566,2010,1595mm,Green,35100,Manual,150000.0,Hatchback,3640mm,Chevrolet,Petrol,Kolkata,5.0,Chevrolet Beat,1,Third Party,1199
7567,2022,1811,Others,20000,Manual,650000.0,SUV,3993,Tata,Petrol,Kolkata,5.0,Tata Nexon,1,Third Party insurance,1199
7568,2014,1660mm,Silver,31458,Manual,330000.0,Hatchback,3765mm,Hyundai,Petrol,Kolkata,5.0,Hyundai Grand i10,1,Comprehensive,1197
7569,2015,2040mm,White,12000,Automatic,1499000.0,Sedan,4701mm,Audi,Petrol,Kolkata,5.0,Audi A4,1,Third Party,1798
7570,2021,1695mm,Black,10000,Manual,675000.0,Sedan,3995mm,Honda,Petrol,Kolkata,5.0,Honda Amaze,1,Third Party insurance,1199
7571,2018,1790mm,Cherry Red,32000,Automatic,775000.0,SUV,3995mm,Maruti,Diesel,Kolkata,5.0,Maruti Vitara Brezza,1,Comprehensive,1248
7572,2012,1695mm,Orange,37659,Manual,280000.0,Hatchback,3850mm,Maruti,Diesel,Kolkata,5.0,Maruti Swift,1,Comprehensive,1248
7573,2020,1735,Blue,31479,Automatic,588000.0,Sedan,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift Dzire,1,Comprehensive,1197
7574,2019,1515mm,Silver,10998,Manual,329000.0,Hatchback,3445mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7575,2021,1579mm,Gray,10000,Automatic,459999.99999999994,Hatchback,3731mm,Renault,Petrol,Kolkata,5.0,Renault KWID,1,Third Party insurance,999
7576,2021,1620 mm,White,27370,Manual,479000.0,Hatchback,3655 mm,Maruti,Cng,Kolkata,5.0,Maruti Wagon R,1,Comprehensive,998
7577,2016,1735mm,Silver,39714,Manual,380000.0,Hatchback,3840mm,Maruti,Petrol,Kolkata,5.0,Maruti Swift,1,Comprehensive,1197
7578,2015,1550mm,Blue,34000,Manual,235000.0,Hatchback,3495mm,Hyundai,Petrol,Kolkata,5.0,Hyundai EON,1,Comprehensive,814
7579,2015,1595mm,Grey,41469,Manual,309000.0,Hatchback,3585mm,Hyundai,Petrol,Kolkata,5.0,Hyundai i10,2,Comprehensive,1197
7580,2019,1745mm,Grey,6033,Manual,670000.0,Hatchback,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Baleno,1,Comprehensive,1197
7581,2017,1515mm,White,28036,Manual,269000.0,Hatchback,3430mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7582,2014,1490mm,Red,19631,Manual,248000.0,Hatchback,3395mm,Maruti,Petrol,Kolkata,5.0,Maruti Alto 800,1,Comprehensive,796
7583,2016,1715mm,Others,70000,Manual,300000.0,SUV,3675mm,Mahindra,Diesel,Kolkata,6.0,Mahindra KUV 100,1,Third Party insurance,1198
7584,2015,1695mm,Silver,50000,Manual,459999.99999999994,Sedan,4440mm,Honda,Petrol,Kolkata,5.0,Honda City,1,Comprehensive,1497
7585,2020,1890mm,White,33197,Manual,1075000.0,SUV,4585mm,Mahindra,Diesel,Kolkata,7.0,Mahindra XUV500,1,Comprehensive,2179
7586,2018,1745mm,Grey,29000,Manual,570000.0,Hatchback,3995mm,Maruti,Petrol,Kolkata,5.0,Maruti Baleno,1,Third Party insurance,1197
